id,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
45160844,Entire home/apt,3,1,1,1,$134.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45160903,Entire home/apt,3,1,1,1,$112.00 ,90,365,90,243,365,365,94.9,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45160912,Entire home/apt,3,1,1,1,$108.00 ,90,365,90,243,365,365,97.4,365,,t,0,25,55,330,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161346,Entire home/apt,2,1,1,1,$68.00 ,3,1125,3,3,1125,1125,3,1125,,t,6,36,66,66,2020-10-25,2,2,2,2020-10-09,2020-10-15,100,10,10,10,10,10,10,STR-OPLI-20-000986,t,2,2,0,0,2
45161401,Entire home/apt,5,2,2,2,$168.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161402,Entire home/apt,1,1,,0,$94.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161403,Entire home/apt,5,2,2,2,$170.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161404,Entire home/apt,5,2,2,2,$156.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161405,Entire home/apt,1,1,,0,$98.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161406,Entire home/apt,1,1,,0,$94.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161407,Entire home/apt,5,2,2,2,$155.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161408,Entire home/apt,1,1,,0,$93.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161409,Entire home/apt,5,2,2,2,$162.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161419,Entire home/apt,1,1,,0,$93.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45161470,Entire home/apt,2,1,,1,$50.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,1,91,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45161535,Entire home/apt,8,3.5,4,5,$495.00 ,7,35,7,7,1125,1125,7,1125,,t,0,0,0,21,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-000775,t,1,1,0,0,
45162763,Entire home/apt,6,1.5,3,3,$115.00 ,30,1125,30,30,1125,1125,30,1125,,t,6,29,59,149,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45163263,Entire home/apt,2,1,1,1,$79.00 ,3,1125,3,3,1125,1125,3,1125,,t,14,44,52,52,2020-10-25,1,1,1,2020-09-30,2020-09-30,100,10,10,10,10,8,10,STR-OPLI-20-000986,t,2,2,0,0,1
45163491,Entire home/apt,3,1,1,1,$105.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,30,59,59,2020-10-25,0,0,0,,,,,,,,,,,t,33,33,0,0,
45163655,Entire home/apt,3,1,1,1,$110.00 ,30,365,30,30,365,365,30,365,,t,0,19,49,324,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45166297,Entire home/apt,3,1,1,1,$82.00 ,30,1125,30,30,1125,1125,30,1125,,t,30,60,89,89,2020-10-25,0,0,0,,,,,,,,,,,t,33,33,0,0,
45175821,Entire home/apt,5,2,2,2,$200.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45175822,Entire home/apt,3,1,1,1,$155.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45176718,Private room,1,1,1,0,$32.00 ,25,1125,25,25,1125,1125,25,1125,,t,23,53,83,83,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-000336,f,3,0,3,0,
45176875,Private room,1,2,1,1,$47.00 ,2,365,2,2,1125,1125,2,1125,,t,30,60,90,365,2020-10-25,1,1,0,2020-09-04,2020-09-04,100,10,10,10,10,10,10,STR-OPLI-20-000488,t,4,0,4,0,0.58
45186579,Entire home/apt,3,1,1,1,$133.00 ,30,365,30,30,365,365,30,365,,t,20,50,80,355,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45186582,Entire home/apt,5,2,2,2,$222.00 ,30,365,30,30,365,365,30,365,,t,12,42,72,347,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45186584,Entire home/apt,1,1,,1,$133.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45186587,Entire home/apt,1,1,,1,$112.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45192244,Entire home/apt,4,1,2,3,$185.00 ,3,1125,3,3,1125,1125,3,1125,,t,26,56,86,361,2020-10-25,1,1,0,2020-09-18,2020-09-18,100,10,10,10,10,10,10,STR-OPLI-20-000872,f,2,2,0,0,0.79
45194449,Entire home/apt,3,1,1,1,$109.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45206641,Private room,2,1,1,2,$71.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-000488,f,4,0,4,0,
45214738,Entire home/apt,2,1,1,1,$113.00 ,30,1125,31,730,1125,1125,711.5,1125,,t,11,41,71,346,2020-10-25,0,0,0,,,,,,,,,,,t,44,44,0,0,
45215321,Entire home/apt,2,1,,1,$114.00 ,30,1125,31,730,1125,1125,708.3,1125,,t,1,1,1,233,2020-10-25,0,0,0,,,,,,,,,,,t,44,44,0,0,
45218253,Entire home/apt,6,1,2,3,$86.00 ,1,999,1,2,1125,1125,1,1125,,t,2,25,55,330,2020-10-25,6,6,5,2020-09-21,2020-10-24,100,10,10,10,10,10,10,,f,2,2,0,0,5.14
45218782,Entire home/apt,6,2,3,3,$150.00 ,1,31,1,30,1125,1125,13.7,1125,,t,0,0,0,82,2020-10-25,1,1,1,2020-10-01,2020-10-01,100,10,10,10,6,8,10,STR-OPLI-20-000959,t,1,1,0,0,1
45219879,Private room,2,1,1,1,$105.00 ,1,365,1,1,365,365,1,365,,t,17,47,77,206,2020-10-25,5,5,5,2020-10-16,2020-10-20,100,10,10,10,10,10,10,Exempt,t,2,0,2,0,5
45220909,Entire home/apt,3,1,1,1,$114.00 ,90,365,90,243,365,365,94.9,365,,t,19,49,79,354,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45222063,Entire home/apt,2,1,1,1,$126.00 ,30,1125,31,730,1125,1125,711.5,1125,,t,20,50,80,355,2020-10-25,0,0,0,,,,,,,,,,,t,44,44,0,0,
45242206,Entire home/apt,3,1,,1,$99.00 ,5,1125,5,5,1125,1125,5,1125,,t,10,40,70,249,2020-10-25,1,1,1,2020-09-27,2020-09-27,100,10,10,10,10,10,10,str-opli-19-001461,t,2,2,0,0,1
45243600,Entire home/apt,4,2,2,2,$95.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2020-10-25,2,2,2,2020-09-29,2020-10-04,100,9,10,10,10,10,10,STR-OPLI-20-001030,t,1,1,0,0,2
45252356,Entire home/apt,4,1,,1,$72.00 ,2,1125,2,2,1125,1125,2,1125,,t,3,24,54,144,2020-10-25,3,3,3,2020-10-04,2020-10-11,93,10,8,9,10,10,10,STR-OPLI-20-000005,f,1,1,0,0,3
45256042,Entire home/apt,3,1,1,1,$100.00 ,90,365,90,243,365,365,94.6,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45258873,Entire home/apt,4,2,2,2,$275.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2020-10-25,1,1,0,2020-09-19,2020-09-19,100,10,10,10,10,10,10,STR-OPLI-19-003441,f,1,1,0,0,0.81
45266481,Entire home/apt,2,1,,1,$142.00 ,1,999,1,2,1125,1125,2,1125,,t,30,60,90,364,2020-10-25,10,10,8,2020-09-19,2020-10-15,94,10,9,10,10,10,10,Exempt,t,2,2,0,0,8.11
45270610,Entire home/apt,2,1,1,1,$110.00 ,2,365,2,3,365,365,2.6,365,,t,25,55,85,342,2020-10-25,0,0,0,,,,,,,,,,Exempt,t,123,123,0,0,
45271179,Private room,2,1,,1,$99.00 ,7,1125,7,7,1125,1125,7,1125,,t,30,60,90,365,2020-10-25,0,0,0,,,,,,,,,,Exempt,t,1,0,1,0,
45271197,Entire home/apt,4,1,2,2,$65.00 ,1,1125,1,2,1125,1125,1,1125,,t,18,48,78,353,2020-10-25,4,4,1,2020-09-10,2020-09-27,90,9,10,10,10,10,9,STR-OPLI-20-001013,t,5,2,3,0,2.61
45272191,Entire home/apt,8,2,3,4,$125.00 ,1,28,1,2,28,28,1,28,,t,0,0,22,22,2020-10-25,5,5,3,2020-09-13,2020-10-11,96,10,9,10,10,10,10,STR-OPLI-20-000943,f,1,1,0,0,3.49
45276736,Entire home/apt,1,1,,0,$94.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45276897,Entire home/apt,3,1,1,1,$116.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45278641,Entire home/apt,5,1,2,3,$102.00 ,2,30,1,2,1125,1125,2,1125,,t,12,42,72,81,2020-10-25,5,5,4,2020-09-10,2020-10-16,100,10,10,10,10,10,10,STR-OPLI-19-002322,t,4,4,0,0,3.26
45279643,Entire home/apt,16,4,7,14,$472.00 ,1,1125,1,2,1125,1125,1,1125,,t,0,25,53,327,2020-10-25,1,1,1,2020-10-19,2020-10-19,100,10,10,10,10,10,10,STR-OPLI-19-002648,t,3,3,0,0,1
45285792,Entire home/apt,2,1,1,1,$110.00 ,2,365,2,3,365,365,2.6,365,,t,0,23,53,310,2020-10-25,0,0,0,,,,,,,,,,Exempt,t,123,123,0,0,
45285843,Entire home/apt,2,1,,1,$105.00 ,2,365,2,3,365,365,2.6,365,,t,30,60,90,365,2020-10-25,2,2,2,2020-10-03,2020-10-06,50,6,9,2,5,9,6,Exempt,t,123,123,0,0,2
45285848,Entire home/apt,2,1,,1,$120.00 ,2,365,2,3,365,365,3,365,,t,12,42,70,79,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-19-003325,t,123,123,0,0,
45287163,Entire home/apt,4,1,1,2,$85.00 ,30,60,30,30,1125,1125,30,1125,,t,2,32,62,152,2020-10-25,1,1,1,2020-10-18,2020-10-18,100,10,10,10,10,10,10,,f,1,1,0,0,1
45298799,Entire home/apt,2,1,1,1,$125.00 ,42,365,42,42,1125,1125,42,1125,,t,0,19,49,323,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45300722,Entire home/apt,4,1,,1,$46.00 ,1,13,1,2,13,13,1,13,,t,3,3,3,3,2020-10-25,3,3,1,2020-09-17,2020-10-07,80,8,7,9,9,7,7,STR-OPLI-19-002193,f,19,16,3,0,2.31
45302702,Entire home/apt,3,1,1,1,$111.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45304361,Entire home/apt,5,2,2,2,$147.00 ,90,365,90,243,365,365,94.9,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45311675,Entire home/apt,3,1,,1,$57.00 ,1,13,1,2,13,13,1,13,,t,2,2,2,2,2020-10-25,4,4,3,2020-09-18,2020-10-04,95,10,10,10,10,10,10,STR-OPLI-19-002195,t,19,16,3,0,3.16
45333458,Entire home/apt,1,1,,1,$100.00 ,90,365,90,243,365,365,94.9,365,,t,24,54,84,359,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45333459,Entire home/apt,3,1,1,1,$130.00 ,90,365,90,243,365,365,94.9,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45335442,Entire home/apt,5,2,3,2,$405.00 ,30,1125,30,30,1125,1125,30,1125,,t,4,34,64,339,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45336954,Entire home/apt,6,1,2,2,$112.00 ,30,1125,30,30,1125,1125,30,1125,,t,10,40,70,345,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45346513,Entire home/apt,2,1,,1,$53.00 ,30,1125,30,30,1125,1125,30,1125,,t,30,31,31,144,2020-10-25,0,0,0,,,,,,,,,,,t,1,1,0,0,
45348109,Entire home/apt,5,2,2,2,$209.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45348118,Entire home/apt,3,1,1,1,$111.00 ,90,365,90,243,365,365,94.6,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45350278,Entire home/apt,2,1,1,1,$90.00 ,1,30,1,2,1125,1125,1,1125,,t,29,59,89,358,2020-10-25,8,8,7,2020-09-19,2020-10-10,73,8,8,9,8,8,8,Exempt,t,7,7,0,0,6.49
45350625,Entire home/apt,4,1,1,2,$49.00 ,3,29,3,3,1125,1125,3,1125,,t,0,0,0,0,2020-10-25,2,2,2,2020-09-27,2020-10-01,60,6,6,10,10,6,6,STR-OPLI-20-000833,t,1,1,0,0,2
45351651,Entire home/apt,1,1,,1,$98.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45363764,Entire home/apt,5,1,2,3,$200.00 ,2,29,2,2,29,29,2,29,,t,24,54,84,173,2020-10-25,2,2,1,2020-09-20,2020-10-12,90,9,9,10,10,10,10,STR-OPLI-20-001022,t,1,1,0,0,1.67
45365245,Entire home/apt,3,1,1,1,$111.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45365981,2,365,4,365,365,365,,t,17,47,77,351,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001068,t,34,34,0,0,,,,,,,,,
45366316,Private room,1,2,1,1,$27.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,22,297,2020-10-25,0,0,0,,,,,,,,,,,t,2,0,2,0,
45367805,Entire home/apt,5,2,2,2,$156.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45367962,Entire home/apt,3,1,1,1,$133.00 ,30,365,30,30,365,365,30,365,,t,2,32,62,337,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45367975,Entire home/apt,3,1,1,1,$118.00 ,90,365,90,243,365,365,94.9,365,,t,24,54,84,359,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45370400,Entire home/apt,1,1,,1,$138.00 ,30,365,30,30,365,365,30,365,,t,19,49,79,354,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45374620,Entire home/apt,6,2,3,4,$120.00 ,30,1125,30,30,1125,1125,30,1125,,t,13,43,73,253,2020-10-25,0,0,0,,,,,,,,,,,t,1,1,0,0,
45376316,Entire home/apt,2,1,1,1,$116.00 ,30,1125,31,730,1125,1125,711.5,1125,,t,21,51,81,356,2020-10-25,0,0,0,,,,,,,,,,,t,44,44,0,0,
45376387,Entire home/apt,4,2,2,2,$198.00 ,30,1125,730,730,1125,1125,730,1125,,t,0,0,0,0,2020-10-25,0,0,0,,,,,,,,,,,t,44,44,0,0,
45384975,Entire home/apt,1,1,,1,$92.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45400229,Entire home/apt,3,1,1,1,$118.00 ,90,365,90,243,365,365,94.6,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45402100,Entire home/apt,5,1,1,1,$87.00 ,30,80,30,30,1125,1125,30,1125,,t,0,0,0,0,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45403893,Entire home/apt,3,1,1,1,$108.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45409363,Entire home/apt,5,2,2,2,$154.00 ,90,365,90,243,365,365,94.9,365,,t,24,54,84,359,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45410638,Entire home/apt,3,1,,1,$57.00 ,1,13,1,2,13,13,1,13,,t,5,5,5,5,2020-10-25,1,1,1,2020-10-09,2020-10-09,60,6,6,10,10,8,8,STR-OPLI-19-002207,t,19,16,3,0,1
45422136,Entire home/apt,1,1,,1,$94.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45424236,Entire home/apt,4,1.5,2,2,$360.00 ,2,1125,2,2,1125,1125,2,1125,,t,17,47,77,98,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001055,f,2,1,1,0,
45424893,Entire home/apt,5,2,3,4,$125.00 ,2,5,2,2,5,5,2,5,,t,23,49,76,76,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001050,t,1,1,0,0,
45426116,Entire home/apt,3,1,1,1,$146.00 ,30,365,30,30,365,365,30,365,,t,19,49,79,354,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45434099,Entire home/apt,6,2.5,3,3,$228.00 ,2,1125,1,2,1125,1125,2,1125,,t,11,26,47,67,2020-10-25,4,4,3,2020-09-24,2020-10-24,100,10,10,10,10,10,9,STR-OPLI-20-001029,t,3,3,0,0,3.75
45437328,Entire home/apt,1,1,,1,$117.00 ,30,365,30,30,365,365,30,365,,t,21,51,81,356,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45437329,Entire home/apt,1,1,,1,$123.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45439831,Entire home/apt,3,1,1,1,$138.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45458024,Entire home/apt,3,1,2,2,$105.00 ,30,120,30,30,1125,1125,30,1125,,t,5,13,43,318,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
45465732,Entire home/apt,4,1,1,2,$153.00 ,1,365,1,2,1125,1125,2,1125,,t,30,60,90,364,2020-10-25,4,4,3,2020-09-20,2020-10-10,75,6,8,9,9,10,8,Exempt,t,2,2,0,0,3.33
45467053,Entire home/apt,2,1.5,1,1,$200.00 ,2,28,2,2,1125,1125,2,1125,,t,8,23,53,125,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001097,t,1,1,0,0,
45467974,Entire home/apt,3,1,1,1,$127.00 ,90,365,90,243,365,365,94.9,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45468009,Entire home/apt,1,1,,1,$117.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45468052,Entire home/apt,2,1,1,1,$63.00 ,30,120,30,30,1125,1125,30,1125,,t,30,60,90,365,2020-10-25,0,0,0,,,,,,,,,,,t,1,1,0,0,
45468065,Entire home/apt,4,1,,1,$48.00 ,3,30,3,3,1125,1125,3,1125,,t,16,46,76,76,2020-10-25,2,2,2,2020-09-28,2020-10-09,80,8,10,10,10,9,10,STR-OPLI-19-002558,f,1,1,0,0,2
45468544,Entire home/apt,6,1,3,4,$76.00 ,1,28,1,2,1125,1125,1,1125,,t,9,31,42,132,2020-10-25,2,2,2,2020-09-30,2020-10-04,100,10,10,10,10,10,10,STR-OPLI-20-000641,f,5,5,0,0,2
45470185,Entire home/apt,5,1,2,2,$148.00 ,90,365,90,243,365,365,95.6,365,,t,0,15,45,320,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45477828,Entire home/apt,3,1,1,1,$141.00 ,30,365,30,30,365,365,30,365,,t,24,54,84,359,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45482541,Entire home/apt,5,2,2,2,$240.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45484369,Entire home/apt,3,1,1,1,$102.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45486354,Entire home/apt,1,1,,1,$98.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45494000,Entire home/apt,2,1,,0,$50.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,5,35,35,2020-10-25,0,0,0,,,,,,,,,,,t,33,33,0,0,
45503636,Entire home/apt,3,1,,1,$44.00 ,1,13,1,2,13,13,1,13,,t,1,1,1,1,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-19-002190,f,19,16,3,0,
45505859,Entire home/apt,1,1,,1,$108.00 ,30,365,30,30,365,365,30,365,,t,24,54,84,359,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45506458,Entire home/apt,5,1,2,2,$137.00 ,90,365,90,243,365,365,94.9,365,,t,16,46,76,351,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45508064,Entire home/apt,2,1,1,1,$64.00 ,2,1125,2,2,1125,1125,2,1125,,t,10,20,50,264,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001031,t,2,2,0,0,
45514276,Entire home/apt,4,1,2,3,$185.00 ,1,1125,1,2,1125,1125,1,1125,,t,26,52,82,82,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001094,t,1,1,0,0,
45515706,Entire home/apt,3,1,1,1,$100.00 ,90,365,90,243,365,365,94.9,365,,t,19,49,79,354,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45515710,Entire home/apt,5,1,2,2,$139.00 ,90,365,90,243,365,365,94.6,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45517437,Entire home/apt,1,1,,1,$91.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45517491,Entire home/apt,4,1.5,2,2,$199.00 ,1,1125,1,2,1125,1125,1,1125,,t,22,36,57,123,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-20-001063,f,1,1,0,0,
45528865,Entire home/apt,2,1,,1,$44.00 ,1,13,1,2,13,13,1,13,,t,4,4,4,4,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-19-002194,f,19,16,3,0,
45529177,Entire home/apt,3,1,,1,$44.00 ,1,13,1,2,13,13,1,13,,t,4,4,4,4,2020-10-25,1,1,1,2020-10-04,2020-10-04,60,8,6,8,10,6,8,STR-OPLI-19-002191,f,19,16,3,0,1
45532334,Entire home/apt,1,1,,1,$92.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45532363,Entire home/apt,3,1,1,1,$105.00 ,90,365,90,243,365,365,94.9,365,,t,23,53,83,358,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45532820,Private room,1,1,1,1,$49.00 ,30,92,30,30,92,92,30,92,,t,0,0,0,0,2020-10-25,0,0,0,,,,,,,,,,,f,55,52,3,0,
45534009,Private room,1,1,1,1,$25.00 ,30,1125,30,30,1125,1125,30,1125,,t,5,5,13,103,2020-10-25,0,0,0,,,,,,,,,,,t,1,0,1,0,
45541278,Entire home/apt,2,1,1,1,$108.00 ,1,1125,1,2,1125,1125,1,1125,,t,19,49,60,60,2020-10-25,0,0,0,,,,,,,,,,STR-OPLI-19-002706,t,2,2,0,0,
45545935,Entire home/apt,3,1,1,1,$161.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45545940,Entire home/apt,1,1,,1,$120.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45545942,Entire home/apt,5,2,2,2,$154.00 ,90,365,90,243,365,365,96.3,365,,t,0,17,47,322,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45546685,Entire home/apt,2,1,1,1,$110.00 ,30,90,30,30,90,90,30,90,,t,0,8,38,47,2020-10-25,0,0,0,,,,,,,,,,,t,1,1,0,0,
45548432,Entire home/apt,5,2,2,2,$154.00 ,90,365,90,243,365,365,97.4,365,,t,0,25,55,330,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45549514,Entire home/apt,1,1,,0,$91.00 ,30,365,30,30,365,365,30,365,,t,0,0,0,0,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45550887,Entire home/apt,1,1,,1,$100.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45561449,Entire home/apt,3,1,1,1,$162.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45561985,Entire home/apt,3,1,1,1,$149.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45561986,Entire home/apt,1,1,,1,$107.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45562005,Entire home/apt,3,1,1,1,$116.00 ,30,365,30,30,365,365,30,365,,t,12,42,72,347,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45562006,Entire home/apt,1,1,,1,$80.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45562010,Entire home/apt,5,2,2,2,$146.00 ,30,365,30,30,365,365,30,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
45562052,Entire home/apt,3,1,1,1,$105.00 ,90,365,90,243,365,365,94.9,365,,t,25,55,85,360,2020-10-25,0,0,0,,,,,,,,,,,t,350,350,0,0,
